user_id,current_balance,timestamp
USER_0261,106,2026-04-04 15:17:32.393502
USER_0261,336,2026-04-11 15:17:32.393511
USER_0261,244,2026-04-30 15:17:32.393520
USER_0262,34,2026-05-09 15:17:32.393533
USER_0262,409,2026-05-05 15:17:32.393542
USER_0262,348,2026-04-12 15:17:32.393551
USER_0263,48,2026-03-28 15:17:32.393565
USER_0263,73,2026-05-30 15:17:32.393574
USER_0263,260,2026-04-17 15:17:32.393583
USER_0263,89,2026-04-11 15:17:32.393592
USER_0263,125,2026-06-16 15:17:32.393601
USER_0264,497,2026-05-12 15:17:32.393614
USER_0264,128,2026-05-16 15:17:32.393625
USER_0264,312,2026-05-27 15:17:32.393634
USER_0264,296,2026-04-11 15:17:32.393643
USER_0264,173,2026-04-27 15:17:32.393653
USER_0264,363,2026-04-21 15:17:32.393661
USER_0264,56,2026-04-21 15:17:32.393671
USER_0265,472,2026-05-27 15:17:32.393683
USER_0265,212,2026-05-15 15:17:32.393693
USER_0265,407,2026-05-21 15:17:32.393702
USER_0265,341,2026-05-21 15:17:32.393711
USER_0266,438,2026-05-16 15:17:32.393724
USER_0266,119,2026-06-06 15:17:32.393733
USER_0266,335,2026-06-10 15:17:32.393742
USER_0266,181,2026-06-04 15:17:32.393751
USER_0266,204,2026-03-23 15:17:32.393760
USER_0266,43,2026-04-11 15:17:32.393769
USER_0266,300,2026-04-08 15:17:32.393778
USER_0267,106,2026-04-25 15:17:32.393791
USER_0267,337,2026-03-28 15:17:32.393802
USER_0267,20,2026-04-24 15:17:32.393811
USER_0267,177,2026-04-13 15:17:32.393821
USER_0268,69,2026-06-13 15:17:32.393833
USER_0269,247,2026-05-19 15:17:32.393846
USER_0269,147,2026-04-06 15:17:32.393855
USER_0270,431,2026-06-05 15:17:32.393868
USER_0270,404,2026-04-10 15:17:32.393877
USER_0270,153,2026-05-09 15:17:32.393886
USER_0270,312,2026-06-06 15:17:32.393896
USER_0270,313,2026-05-14 15:17:32.393904
USER_0270,81,2026-05-30 15:17:32.393915
USER_0270,130,2026-04-12 15:17:32.393924
USER_0270,217,2026-03-25 15:17:32.393933
USER_0271,304,2026-03-24 15:17:32.393948
USER_0271,370,2026-06-01 15:17:32.393957
USER_0271,340,2026-03-23 15:17:32.393966
USER_0271,444,2026-06-08 15:17:32.393975
USER_0271,160,2026-05-10 15:17:32.393984
USER_0272,382,2026-04-13 15:17:32.393997
USER_0272,85,2026-04-10 15:17:32.394006
USER_0273,80,2026-05-18 15:17:32.394019
USER_0273,60,2026-05-27 15:17:32.394027
USER_0273,353,2026-04-20 15:17:32.394036
USER_0273,441,2026-05-23 15:17:32.394046
USER_0273,168,2026-05-08 15:17:32.394054
USER_0273,85,2026-05-12 15:17:32.394065
USER_0273,16,2026-05-02 15:17:32.394074
USER_0274,493,2026-04-11 15:17:32.394087
USER_0274,97,2026-04-11 15:17:32.394096
USER_0275,340,2026-04-07 15:17:32.394109
USER_0276,21,2026-06-18 15:17:32.394122
USER_0276,65,2026-04-24 15:17:32.394131
USER_0276,97,2026-04-07 15:17:32.394140
USER_0276,367,2026-06-04 15:17:32.394149
USER_0276,124,2026-04-30 15:17:32.394158
USER_0277,75,2026-03-26 15:17:32.394170
USER_0277,494,2026-03-24 15:17:32.394179
USER_0277,293,2026-05-11 15:17:32.394188
USER_0277,58,2026-04-21 15:17:32.394197
USER_0277,98,2026-06-10 15:17:32.394207
USER_0277,242,2026-04-17 15:17:32.394218
USER_0277,48,2026-04-18 15:17:32.394226
USER_0278,19,2026-05-30 15:17:32.394240
USER_0278,382,2026-05-25 15:17:32.394251
USER_0278,365,2026-04-13 15:17:32.394259
USER_0278,142,2026-03-26 15:17:32.394269
USER_0278,78,2026-03-27 15:17:32.394278
USER_0278,115,2026-03-26 15:17:32.394287
USER_0278,410,2026-06-06 15:17:32.394296
USER_0279,57,2026-05-11 15:17:32.394309
USER_0279,25,2026-05-23 15:17:32.394320
USER_0279,65,2026-04-18 15:17:32.394329
USER_0279,247,2026-05-26 15:17:32.394337
USER_0279,455,2026-06-17 15:17:32.394346
USER_0279,96,2026-05-07 15:17:32.394355
USER_0279,499,2026-05-09 15:17:32.394364
USER_0279,166,2026-06-14 15:17:32.394373
USER_0279,278,2026-04-29 15:17:32.394382
USER_0280,426,2026-05-01 15:17:32.394395
USER_0280,196,2026-06-01 15:17:32.394404
USER_0280,266,2026-04-30 15:17:32.394413
USER_0280,73,2026-06-08 15:17:32.394422
USER_0280,407,2026-06-12 15:17:32.394431
USER_0280,163,2026-05-10 15:17:32.394440
USER_0280,71,2026-03-27 15:17:32.394449
USER_0280,392,2026-04-26 15:17:32.394458
USER_0280,398,2026-05-04 15:17:32.394467
USER_0281,41,2026-03-30 15:17:32.394480
USER_0281,467,2026-04-21 15:17:32.394489
USER_0281,267,2026-04-11 15:17:32.394498
USER_0281,262,2026-06-18 15:17:32.394510
USER_0281,386,2026-04-01 15:17:32.394519
USER_0281,282,2026-06-17 15:17:32.394528
USER_0281,485,2026-05-11 15:17:32.394537
USER_0281,219,2026-05-18 15:17:32.394548
USER_0282,100,2026-06-12 15:17:32.394561
USER_0283,477,2026-06-16 15:17:32.394574
USER_0283,365,2026-04-11 15:17:32.394583
USER_0283,31,2026-06-01 15:17:32.394593
USER_0283,11,2026-06-11 15:17:32.394602
USER_0283,301,2026-06-09 15:17:32.394611
USER_0284,128,2026-06-04 15:17:32.394624
USER_0284,108,2026-04-18 15:17:32.394633
USER_0284,157,2026-05-30 15:17:32.394642
USER_0284,161,2026-06-07 15:17:32.394651
USER_0284,411,2026-06-16 15:17:32.394660
USER_0284,246,2026-04-22 15:17:32.394669
USER_0284,324,2026-05-24 15:17:32.394678
USER_0285,352,2026-06-17 15:17:32.394691
USER_0285,280,2026-04-13 15:17:32.394700
USER_0285,417,2026-05-31 15:17:32.394712
USER_0285,381,2026-05-25 15:17:32.394721
USER_0285,226,2026-06-15 15:17:32.394730
USER_0285,475,2026-04-20 15:17:32.394739
USER_0285,371,2026-06-11 15:17:32.394748
USER_0285,133,2026-05-01 15:17:32.394757
USER_0285,59,2026-03-29 15:17:32.394768
USER_0286,449,2026-06-09 15:17:32.394781
USER_0286,363,2026-05-04 15:17:32.394790
USER_0286,212,2026-04-08 15:17:32.394799
USER_0286,225,2026-03-24 15:17:32.394807
USER_0286,130,2026-03-26 15:17:32.394817
USER_0286,475,2026-04-05 15:17:32.394826
USER_0286,473,2026-05-21 15:17:32.394835
USER_0286,155,2026-05-30 15:17:32.394845
USER_0286,189,2026-03-22 15:17:32.394854
USER_0287,162,2026-03-27 15:17:32.394867
USER_0288,40,2026-05-17 15:17:32.394885
USER_0288,430,2026-04-30 15:17:32.394895
USER_0288,313,2026-03-30 15:17:32.394904
USER_0288,440,2026-04-06 15:17:32.394913
USER_0289,383,2026-05-03 15:17:32.394926
USER_0289,272,2026-05-29 15:17:32.394935
USER_0289,107,2026-04-12 15:17:32.394944
USER_0289,349,2026-06-09 15:17:32.394953
USER_0289,346,2026-06-05 15:17:32.394962
USER_0289,288,2026-05-16 15:17:32.394971
USER_0289,380,2026-03-28 15:17:32.394980
USER_0290,482,2026-04-15 15:17:32.394993
USER_0290,247,2026-05-11 15:17:32.395002
USER_0291,200,2026-04-11 15:17:32.395015
USER_0291,123,2026-05-31 15:17:32.395023
USER_0291,455,2026-06-19 15:17:32.395032
USER_0291,127,2026-03-25 15:17:32.395043
USER_0291,66,2026-04-18 15:17:32.395102
USER_0291,441,2026-06-16 15:17:32.395112
USER_0291,302,2026-05-26 15:17:32.395122
USER_0292,190,2026-06-05 15:17:32.395135
USER_0292,226,2026-05-30 15:17:32.395144
USER_0292,116,2026-04-24 15:17:32.395153
USER_0292,301,2026-04-28 15:17:32.395162
USER_0292,483,2026-06-06 15:17:32.395172
USER_0292,400,2026-04-05 15:17:32.395183
USER_0293,354,2026-06-11 15:17:32.395196
USER_0293,206,2026-04-04 15:17:32.395205
USER_0293,114,2026-03-30 15:17:32.395214
USER_0293,250,2026-06-14 15:17:32.395223
USER_0293,442,2026-05-28 15:17:32.395232
USER_0293,37,2026-05-05 15:17:32.395243
USER_0293,99,2026-06-06 15:17:32.395252
USER_0294,189,2026-04-09 15:17:32.395265
USER_0294,146,2026-05-16 15:17:32.395274
USER_0294,333,2026-05-21 15:17:32.395283
USER_0294,368,2026-03-28 15:17:32.395292
USER_0294,423,2026-05-26 15:17:32.395301
USER_0295,153,2026-06-06 15:17:32.395314
USER_0295,149,2026-03-25 15:17:32.395323
USER_0295,82,2026-05-03 15:17:32.395332
USER_0295,386,2026-04-30 15:17:32.395341
USER_0295,274,2026-05-09 15:17:32.395350
USER_0295,283,2026-04-08 15:17:32.395359
USER_0295,172,2026-03-28 15:17:32.395368
USER_0295,205,2026-04-10 15:17:32.395378
USER_0296,430,2026-06-01 15:17:32.395398
USER_0296,119,2026-06-06 15:17:32.395407
USER_0296,436,2026-05-13 15:17:32.395419
USER_0296,163,2026-04-20 15:17:32.395429
USER_0296,464,2026-05-11 15:17:32.395437
USER_0296,264,2026-05-21 15:17:32.395447
USER_0296,160,2026-04-17 15:17:32.395455
USER_0296,88,2026-04-29 15:17:32.395465
USER_0296,202,2026-06-06 15:17:32.395473
USER_0297,333,2026-04-22 15:17:32.395486
USER_0297,195,2026-05-10 15:17:32.395497
USER_0297,475,2026-04-13 15:17:32.395506
USER_0297,1,2026-06-12 15:17:32.395515
USER_0297,424,2026-03-26 15:17:32.395524
USER_0298,15,2026-04-26 15:17:32.395537
USER_0298,368,2026-04-19 15:17:32.395546
USER_0298,157,2026-05-03 15:17:32.395555
USER_0298,34,2026-06-08 15:17:32.395564
USER_0298,63,2026-06-09 15:17:32.395573
USER_0298,468,2026-05-01 15:17:32.395582
USER_0298,324,2026-05-30 15:17:32.395591
USER_0298,275,2026-05-03 15:17:32.395600
USER_0299,171,2026-04-14 15:17:32.395613
USER_0299,200,2026-05-18 15:17:32.395622
USER_0299,392,2026-04-20 15:17:32.395631
USER_0299,34,2026-04-13 15:17:32.395640
USER_0299,481,2026-03-31 15:17:32.395649
USER_0300,7,2026-04-16 15:17:32.395662
USER_0300,342,2026-05-06 15:17:32.395671
USER_0300,423,2026-05-04 15:17:32.395680
USER_0300,437,2026-04-05 15:17:32.395689
USER_0300,173,2026-04-05 15:17:32.395698
USER_0300,14,2026-05-04 15:17:32.395707
USER_0300,25,2026-06-01 15:17:32.395716
USER_0300,92,2026-04-29 15:17:32.395725
USER_0301,306,2026-05-30 15:17:32.395738
USER_0301,275,2026-05-13 15:17:32.395747
USER_0301,178,2026-05-22 15:17:32.395756
USER_0301,310,2026-06-16 15:17:32.395765
USER_0301,347,2026-04-10 15:17:32.395774
USER_0301,259,2026-05-23 15:17:32.395782
USER_0302,428,2026-04-05 15:17:32.395795
USER_0302,341,2026-04-14 15:17:32.395804
USER_0302,471,2026-04-15 15:17:32.395813
USER_0302,346,2026-05-17 15:17:32.395822
USER_0302,360,2026-04-26 15:17:32.395831
USER_0302,71,2026-06-19 15:17:32.395840
USER_0303,261,2026-05-13 15:17:32.395853
USER_0303,152,2026-03-26 15:17:32.395865
USER_0303,400,2026-03-30 15:17:32.395874
USER_0303,267,2026-04-20 15:17:32.395883
USER_0303,217,2026-06-14 15:17:32.395894
USER_0303,135,2026-05-24 15:17:32.395903
USER_0303,379,2026-03-29 15:17:32.395912
USER_0304,440,2026-04-16 15:17:32.395925
USER_0304,141,2026-05-11 15:17:32.395934
USER_0304,431,2026-05-16 15:17:32.395943
USER_0304,311,2026-03-28 15:17:32.395952
USER_0304,140,2026-05-02 15:17:32.395964
USER_0304,485,2026-04-20 15:17:32.395973
USER_0304,301,2026-05-02 15:17:32.395982
USER_0304,135,2026-04-19 15:17:32.395991
USER_0304,403,2026-05-08 15:17:32.396000
USER_0304,294,2026-03-22 15:17:32.396009
USER_0305,191,2026-05-02 15:17:32.396022
USER_0305,105,2026-04-19 15:17:32.396031
USER_0305,381,2026-04-27 15:17:32.396040
USER_0305,343,2026-06-11 15:17:32.396049
USER_0305,304,2026-05-14 15:17:32.396058
USER_0306,343,2026-06-03 15:17:32.396070
USER_0306,306,2026-05-30 15:17:32.396079
USER_0306,422,2026-04-22 15:17:32.396088
USER_0306,40,2026-04-26 15:17:32.396097
USER_0306,396,2026-05-12 15:17:32.396106
USER_0306,266,2026-04-17 15:17:32.396115
USER_0306,394,2026-06-01 15:17:32.396124
USER_0306,126,2026-04-04 15:17:32.396133
USER_0306,44,2026-05-05 15:17:32.396142
USER_0307,107,2026-05-11 15:17:32.396155
USER_0308,71,2026-04-05 15:17:32.396168
USER_0308,444,2026-04-09 15:17:32.396179
USER_0308,444,2026-06-08 15:17:32.396190
USER_0309,89,2026-05-06 15:17:32.396203
USER_0310,7,2026-04-12 15:17:32.396216
USER_0310,346,2026-05-26 15:17:32.396225
USER_0310,342,2026-05-05 15:17:32.396234
USER_0310,492,2026-05-21 15:17:32.396243
USER_0310,214,2026-05-04 15:17:32.396252
USER_0310,174,2026-05-02 15:17:32.396261
USER_0310,337,2026-03-28 15:17:32.396270
USER_0311,323,2026-04-15 15:17:32.396283
USER_0311,126,2026-05-18 15:17:32.396292
USER_0312,484,2026-03-30 15:17:32.396304
USER_0312,238,2026-06-01 15:17:32.396314
USER_0312,423,2026-05-23 15:17:32.396322
USER_0312,112,2026-03-28 15:17:32.396332
USER_0313,377,2026-04-05 15:17:32.396344
USER_0314,40,2026-06-05 15:17:32.396358
USER_0314,257,2026-05-12 15:17:32.396366
USER_0314,284,2026-04-18 15:17:32.396375
USER_0315,449,2026-04-07 15:17:32.396388
USER_0315,330,2026-04-30 15:17:32.396397
USER_0315,265,2026-04-04 15:17:32.396406
USER_0315,209,2026-06-06 15:17:32.396415
USER_0315,117,2026-04-30 15:17:32.396424
USER_0315,376,2026-04-08 15:17:32.396433
USER_0315,27,2026-05-12 15:17:32.396442
USER_0315,83,2026-06-17 15:17:32.396451
USER_0315,154,2026-04-11 15:17:32.396460
USER_0316,92,2026-06-18 15:17:32.396473
USER_0316,386,2026-05-13 15:17:32.396482
USER_0316,349,2026-06-04 15:17:32.396491
USER_0316,257,2026-05-11 15:17:32.396502
USER_0316,424,2026-03-31 15:17:32.396511
USER_0317,310,2026-04-16 15:17:32.396524
USER_0317,462,2026-05-06 15:17:32.396533
USER_0317,356,2026-03-22 15:17:32.396542
USER_0318,48,2026-04-19 15:17:32.396555
USER_0318,278,2026-05-26 15:17:32.396564
USER_0318,293,2026-05-27 15:17:32.396573
USER_0318,276,2026-05-23 15:17:32.396582
USER_0318,106,2026-04-27 15:17:32.396591
USER_0319,98,2026-05-15 15:17:32.396604
USER_0319,374,2026-05-06 15:17:32.396613
USER_0320,485,2026-04-28 15:17:32.396627
USER_0320,187,2026-05-21 15:17:32.396636
USER_0320,450,2026-05-19 15:17:32.396647
USER_0320,155,2026-04-14 15:17:32.396656
USER_0320,334,2026-05-07 15:17:32.396665
USER_0320,62,2026-05-10 15:17:32.396674
USER_0320,359,2026-05-28 15:17:32.396683
USER_0320,47,2026-04-06 15:17:32.396692
USER_0320,312,2026-05-19 15:17:32.396701
USER_0321,407,2026-05-18 15:17:32.396713
USER_0321,289,2026-05-12 15:17:32.396722
USER_0321,155,2026-04-25 15:17:32.396731
USER_0321,6,2026-05-14 15:17:32.396740
USER_0321,420,2026-04-13 15:17:32.396749
USER_0321,320,2026-04-25 15:17:32.396758
USER_0322,147,2026-05-04 15:17:32.396771
USER_0323,201,2026-05-22 15:17:32.396784
USER_0323,401,2026-04-21 15:17:32.396793
USER_0323,426,2026-05-16 15:17:32.396804
USER_0324,63,2026-05-13 15:17:32.396840
USER_0325,417,2026-06-12 15:17:32.396855
USER_0325,115,2026-05-03 15:17:32.396864
USER_0325,203,2026-04-25 15:17:32.396873
USER_0325,30,2026-04-16 15:17:32.396885
USER_0325,112,2026-06-16 15:17:32.396900
USER_0326,413,2026-04-12 15:17:32.396921
USER_0326,442,2026-03-24 15:17:32.396936
USER_0327,44,2026-04-06 15:17:32.396954
USER_0327,153,2026-06-16 15:17:32.396964
USER_0327,429,2026-05-24 15:17:32.396972
USER_0328,474,2026-04-17 15:17:32.396985
USER_0328,305,2026-04-30 15:17:32.396994
USER_0328,314,2026-06-14 15:17:32.397003
USER_0328,244,2026-06-05 15:17:32.397012
USER_0328,425,2026-05-21 15:17:32.397021
USER_0328,169,2026-05-14 15:17:32.397030
USER_0329,86,2026-05-16 15:17:32.397043
USER_0329,195,2026-06-14 15:17:32.397052
USER_0329,200,2026-06-02 15:17:32.397060
USER_0329,76,2026-05-22 15:17:32.397072
USER_0329,430,2026-04-22 15:17:32.397081
USER_0330,108,2026-06-03 15:17:32.397094
USER_0330,67,2026-05-29 15:17:32.397103
USER_0330,164,2026-04-12 15:17:32.397112
USER_0330,396,2026-05-02 15:17:32.397121
USER_0331,308,2026-03-26 15:17:32.397134
USER_0331,434,2026-03-25 15:17:32.397143
USER_0332,353,2026-05-09 15:17:32.397155
USER_0332,108,2026-05-19 15:17:32.397164
USER_0332,249,2026-04-30 15:17:32.397173
USER_0333,429,2026-03-27 15:17:32.397186
USER_0334,138,2026-05-07 15:17:32.397202
USER_0334,498,2026-04-13 15:17:32.397212
USER_0334,91,2026-06-19 15:17:32.397221
USER_0334,279,2026-04-18 15:17:32.397230
USER_0334,110,2026-06-07 15:17:32.397240
USER_0335,483,2026-06-09 15:17:32.397252
USER_0335,272,2026-04-30 15:17:32.397262
USER_0336,103,2026-03-30 15:17:32.397275
USER_0336,248,2026-03-26 15:17:32.397284
USER_0336,249,2026-05-27 15:17:32.397293
USER_0337,486,2026-05-14 15:17:32.397305
USER_0337,7,2026-03-27 15:17:32.397314
USER_0337,4,2026-05-23 15:17:32.397324
USER_0338,373,2026-05-15 15:17:32.397336
USER_0339,90,2026-04-17 15:17:32.397349
USER_0339,309,2026-06-09 15:17:32.397359
USER_0339,46,2026-05-06 15:17:32.397368
USER_0340,245,2026-05-30 15:17:32.397380
USER_0340,486,2026-06-09 15:17:32.397389
USER_0340,464,2026-06-15 15:17:32.397404
USER_0340,19,2026-04-25 15:17:32.397414
USER_0340,45,2026-05-10 15:17:32.397423
USER_0340,69,2026-06-08 15:17:32.397432
USER_0341,153,2026-06-01 15:17:32.397445
USER_0342,182,2026-04-11 15:17:32.397458
USER_0342,416,2026-04-06 15:17:32.397467
USER_0342,215,2026-04-19 15:17:32.397476
USER_0342,398,2026-05-28 15:17:32.397485
USER_0343,178,2026-03-31 15:17:32.397499
USER_0343,461,2026-04-28 15:17:32.397508
USER_0343,91,2026-03-30 15:17:32.397517
USER_0343,174,2026-04-30 15:17:32.397526
USER_0343,390,2026-06-16 15:17:32.397535
USER_0343,47,2026-05-16 15:17:32.397544
USER_0343,327,2026-04-08 15:17:32.397553
USER_0343,336,2026-05-06 15:17:32.397562
USER_0343,368,2026-03-31 15:17:32.397571
USER_0344,146,2026-04-09 15:17:32.397584
USER_0345,442,2026-04-14 15:17:32.397597
USER_0345,12,2026-04-12 15:17:32.397606
USER_0345,493,2026-05-04 15:17:32.397615
USER_0345,286,2026-04-20 15:17:32.397624
USER_0345,113,2026-04-01 15:17:32.397633
USER_0345,348,2026-05-29 15:17:32.397642
USER_0346,322,2026-05-08 15:17:32.397655
USER_0346,393,2026-04-27 15:17:32.397664
USER_0346,319,2026-05-09 15:17:32.397674
USER_0346,463,2026-05-30 15:17:32.397683
USER_0346,193,2026-04-05 15:17:32.397692
USER_0346,151,2026-05-10 15:17:32.397701
USER_0347,285,2026-04-25 15:17:32.397714
USER_0347,221,2026-04-24 15:17:32.397723
USER_0347,162,2026-05-04 15:17:32.397734
USER_0348,281,2026-06-12 15:17:32.397747
USER_0348,29,2026-04-10 15:17:32.397756
USER_0348,66,2026-06-13 15:17:32.397765
USER_0349,24,2026-05-15 15:17:32.397778
USER_0350,398,2026-06-19 15:17:32.397791
USER_0350,140,2026-05-14 15:17:32.397800
USER_0350,388,2026-06-12 15:17:32.397809
USER_0350,127,2026-04-21 15:17:32.397818
USER_0350,126,2026-04-08 15:17:32.397826
USER_0351,34,2026-05-15 15:17:32.397839
USER_0352,103,2026-04-18 15:17:32.397852
USER_0352,264,2026-05-28 15:17:32.397861
USER_0353,461,2026-05-05 15:17:32.397876
USER_0353,413,2026-06-16 15:17:32.397885
USER_0354,354,2026-04-06 15:17:32.397898
USER_0354,258,2026-04-09 15:17:32.397907
USER_0354,187,2026-06-06 15:17:32.397916
USER_0354,172,2026-04-04 15:17:32.397925
USER_0354,44,2026-05-17 15:17:32.397934
USER_0354,82,2026-04-20 15:17:32.397943
USER_0355,65,2026-06-04 15:17:32.397956
USER_0355,144,2026-05-11 15:17:32.397965
USER_0355,233,2026-05-17 15:17:32.397973
USER_0355,357,2026-06-04 15:17:32.397983
USER_0355,321,2026-04-21 15:17:32.397994
USER_0355,473,2026-04-15 15:17:32.398004
USER_0356,289,2026-05-20 15:17:32.398017
USER_0356,450,2026-05-12 15:17:32.398027
USER_0356,214,2026-06-12 15:17:32.398036
USER_0356,119,2026-04-03 15:17:32.398045
USER_0356,26,2026-04-26 15:17:32.398057
USER_0356,294,2026-04-28 15:17:32.398067
USER_0356,400,2026-04-16 15:17:32.398076
USER_0356,436,2026-05-21 15:17:32.398085
USER_0357,52,2026-06-01 15:17:32.398098
USER_0357,312,2026-06-01 15:17:32.398107
USER_0357,213,2026-05-26 15:17:32.398118
USER_0357,336,2026-05-20 15:17:32.398127
USER_0357,22,2026-04-26 15:17:32.398136
USER_0358,483,2026-06-10 15:17:32.398149
USER_0358,53,2026-04-09 15:17:32.398158
USER_0358,147,2026-04-29 15:17:32.398167
USER_0358,369,2026-05-19 15:17:32.398176
USER_0358,177,2026-06-06 15:17:32.398185
USER_0358,365,2026-05-23 15:17:32.398194
USER_0358,407,2026-04-28 15:17:32.398203
USER_0358,21,2026-04-02 15:17:32.398212
USER_0358,190,2026-05-21 15:17:32.398221
USER_0358,204,2026-06-16 15:17:32.398230
USER_0359,465,2026-06-12 15:17:32.398243
USER_0359,118,2026-06-08 15:17:32.398252
USER_0359,461,2026-05-20 15:17:32.398261
USER_0359,337,2026-05-17 15:17:32.398270
USER_0359,360,2026-04-06 15:17:32.398279
USER_0359,48,2026-04-05 15:17:32.398288
USER_0359,440,2026-04-02 15:17:32.398297
USER_0360,273,2026-05-25 15:17:32.398310
USER_0361,208,2026-05-13 15:17:32.398325
USER_0361,87,2026-03-25 15:17:32.398334
USER_0361,263,2026-05-01 15:17:32.398343
USER_0361,389,2026-05-10 15:17:32.398351
USER_0361,427,2026-04-12 15:17:32.398361
USER_0361,156,2026-04-17 15:17:32.398370
USER_0362,106,2026-04-16 15:17:32.398383
USER_0362,136,2026-06-01 15:17:32.398392
USER_0362,161,2026-05-24 15:17:32.398401
USER_0362,451,2026-05-07 15:17:32.398410
USER_0362,398,2026-03-30 15:17:32.398419
USER_0362,140,2026-04-30 15:17:32.398428
USER_0362,176,2026-03-29 15:17:32.398437
USER_0362,111,2026-04-11 15:17:32.398446
USER_0362,459,2026-04-25 15:17:32.398455
USER_0363,400,2026-05-14 15:17:32.398468
USER_0363,470,2026-04-23 15:17:32.398477
USER_0363,412,2026-03-22 15:17:32.398486
USER_0364,474,2026-04-21 15:17:32.398501
USER_0365,393,2026-04-26 15:17:32.398514
USER_0365,22,2026-05-04 15:17:32.398523
USER_0365,404,2026-03-27 15:17:32.398532
USER_0365,100,2026-06-07 15:17:32.398541
USER_0365,23,2026-05-18 15:17:32.398550
USER_0365,272,2026-06-09 15:17:32.398559
USER_0365,430,2026-04-13 15:17:32.398568
USER_0365,93,2026-05-26 15:17:32.398578
USER_0365,20,2026-04-08 15:17:32.398588
USER_0366,210,2026-03-29 15:17:32.398601
USER_0366,292,2026-06-08 15:17:32.398610
USER_0366,400,2026-05-09 15:17:32.398619
USER_0366,358,2026-05-03 15:17:32.398628
USER_0367,495,2026-05-04 15:17:32.398642
USER_0367,255,2026-06-02 15:17:32.398651
USER_0367,226,2026-04-03 15:17:32.398659
USER_0367,488,2026-04-10 15:17:32.398670
USER_0367,209,2026-06-07 15:17:32.398679
USER_0367,99,2026-06-07 15:17:32.398688
USER_0367,385,2026-05-20 15:17:32.398697
USER_0367,136,2026-06-04 15:17:32.398706
USER_0367,165,2026-04-08 15:17:32.398715
USER_0368,469,2026-04-25 15:17:32.398728
USER_0368,172,2026-03-25 15:17:32.398737
USER_0368,392,2026-05-17 15:17:32.398747
USER_0368,263,2026-03-24 15:17:32.398756
USER_0368,291,2026-06-13 15:17:32.398765
USER_0368,2,2026-06-02 15:17:32.398774
USER_0369,148,2026-05-07 15:17:32.398787
USER_0369,487,2026-05-23 15:17:32.398796
USER_0369,437,2026-04-27 15:17:32.398807
USER_0369,355,2026-04-16 15:17:32.398816
USER_0369,251,2026-05-30 15:17:32.398825
USER_0369,312,2026-06-07 15:17:32.398834
USER_0370,137,2026-04-27 15:17:32.398847
USER_0371,302,2026-05-07 15:17:32.398860
USER_0371,73,2026-04-28 15:17:32.398869
USER_0371,12,2026-05-05 15:17:32.398878
USER_0371,101,2026-05-14 15:17:32.398887
USER_0371,257,2026-05-27 15:17:32.398896
USER_0372,355,2026-03-31 15:17:32.398909
USER_0372,137,2026-06-06 15:17:32.398918
USER_0372,408,2026-05-16 15:17:32.398945
USER_0372,110,2026-06-17 15:17:32.398955
USER_0372,267,2026-06-03 15:17:32.398963
USER_0372,371,2026-04-27 15:17:32.398972
USER_0373,170,2026-05-22 15:17:32.398990
USER_0373,227,2026-05-26 15:17:32.399001
USER_0373,345,2026-04-21 15:17:32.399010
USER_0373,339,2026-04-16 15:17:32.399019
USER_0373,271,2026-05-23 15:17:32.399028
USER_0373,464,2026-05-04 15:17:32.399037
USER_0373,459,2026-04-23 15:17:32.399046
USER_0373,180,2026-05-24 15:17:32.399055
USER_0374,174,2026-04-22 15:17:32.399075
USER_0374,420,2026-05-17 15:17:32.399084
USER_0374,390,2026-06-14 15:17:32.399093
USER_0374,32,2026-05-26 15:17:32.399102
USER_0374,441,2026-04-26 15:17:32.399111
USER_0374,243,2026-06-13 15:17:32.399120
USER_0374,125,2026-04-24 15:17:32.399128
USER_0374,15,2026-06-08 15:17:32.399143
USER_0374,42,2026-04-01 15:17:32.399152
USER_0374,134,2026-04-04 15:17:32.399165
USER_0375,456,2026-04-30 15:17:32.399178
USER_0375,330,2026-05-19 15:17:32.399186
USER_0375,224,2026-06-12 15:17:32.399195
USER_0375,216,2026-03-25 15:17:32.399208
USER_0376,44,2026-04-09 15:17:32.399224
USER_0376,58,2026-03-26 15:17:32.399233
USER_0376,103,2026-06-16 15:17:32.399242
USER_0376,412,2026-04-14 15:17:32.399251
USER_0376,97,2026-05-22 15:17:32.399260
USER_0376,204,2026-05-23 15:17:32.399269
USER_0376,123,2026-04-02 15:17:32.399277
USER_0376,427,2026-03-25 15:17:32.399292
USER_0377,89,2026-06-16 15:17:32.399306
USER_0377,118,2026-06-11 15:17:32.399314
USER_0377,311,2026-06-15 15:17:32.399323
USER_0377,433,2026-03-28 15:17:32.399332
USER_0377,142,2026-04-06 15:17:32.399341
USER_0377,27,2026-05-19 15:17:32.399350
USER_0377,232,2026-05-29 15:17:32.399365
USER_0377,58,2026-06-03 15:17:32.399375
USER_0377,491,2026-03-22 15:17:32.399384
USER_0377,361,2026-04-10 15:17:32.399393
USER_0378,24,2026-05-25 15:17:32.399412
USER_0378,300,2026-06-10 15:17:32.399428
USER_0378,266,2026-03-29 15:17:32.399437
USER_0378,180,2026-04-04 15:17:32.399445
USER_0378,359,2026-04-09 15:17:32.399454
USER_0378,494,2026-04-13 15:17:32.399468
USER_0378,458,2026-05-23 15:17:32.399479
USER_0378,48,2026-04-16 15:17:32.399488
